Market_Cap,Percent24,Name,Price,Percent7d,Volume,Circulating_Supply,Percent1,Symbol
1.01%,ReeCoin,$0.000279,206.29%,"$51,680",2.14%,"$713,636","2,560,000,000",REE
-20.64%,SixEleven,$1.64,160.00%,"$33,539",-18.95%,"$713,615","434,725",611
-21.05%,VoteCoin,$0.043158,33.82%,"$14,957",-13.62%,"$711,009","16,474,625",VOT
-26.10%,Marijuanacoin,$0.425174,71.49%,"$15,232",8.98%,"$693,714","1,631,601",MAR
19.35%,Philosopher S...,$0.113742,53.82%,"$18,733",2.82%,"$684,083","6,014,340",PHS
29.96%,Bitcoin Planet,$0.114716,237.42%,"$4,139",1.52%,"$677,414","5,905,136",BTPL
-3.85%,Grantcoin,$0.015503,71.90%,"$1,198",2.51%,"$674,096","43,482,223",GRT
2.21%,Bit20,"$659,329",-21.32%,"$1,330",-26.25%,"$669,878",1.016,BTWTY
-12.99%,Argentum,$0.075152,119.97%,"$19,457",2.75%,"$659,645","8,777,512",ARG
2.32%,Shadow Token,$0.092625,31.96%,$814,2.82%,"$648,375","7,000,000",SHDW
-25.15%,ICOBID,$0.005970,71.62%,"$11,565",-1.50%,"$639,088","107,048,455",ICOB
13.01%,iEthereum,$0.035313,-5.98%,"$10,952",-7.05%,"$635,006","17,982,000",IETH
-5.97%,Ethereum Dark,$0.419507,5.91%,"$203,673",4.23%,"$629,261","1,500,000",ETHD
0.49%,Helleniccoin,$0.009471,53.99%,"$4,009",3.40%,"$611,472","64,560,880",HNC
-39.88%,RevolverCoin,$0.027008,106.82%,"$11,410",-16.79%,"$605,672","22,425,304",XRE
7.20%,TEKcoin,$0.000418,46.09%,"$20,947",55.25%,"$590,588","1,414,054,562",TEK
-10.82%,Metal Music Coin,$0.007350,91.75%,"$2,972",2.51%,"$585,973","79,719,140",MTLMC3
0.33%,Zurcoin,$0.006683,72.39%,"$1,480",-6.27%,"$585,741","87,653,034",ZUR
-24.50%,SecureCoin,$0.069608,-15.20%,"$10,834",4.98%,"$582,480","8,368,051",SRC
6.09%,EagleCoin,$0.271366,39.02%,"$7,115",4.18%,"$568,083","2,093,421",EAGLE
-12.57%,Eryllium,$0.101221,80.08%,"$14,178",3.45%,"$565,464","5,586,430",ERY
31.74%,Bolenum,$0.056217,145.55%,"$9,966",3.32%,"$562,174","10,000,000",BLN
-41.70%,X-Coin,$0.045300,92.14%,"$26,171",2.18%,"$561,036","12,384,976",XCO
-33.29%,SatoshiMadness,$0.000278,89.43%,"$1,521",-17.20%,"$557,066","2,000,683,485",MAD
-17.15%,QuazarCoin,$0.083531,137.60%,"$32,926",8.66%,"$555,475","6,649,898",QCN
-8.65%,BumbaCoin,$0.024211,117.86%,"$2,193",3.42%,"$546,446","22,569,984",BUMBA
11.71%,Jin Coin,$0.055409,150.57%,"$1,524",3.49%,"$545,696","9,848,485",JIN
-18.74%,Bitgem,$9.06,31.30%,"$11,355",3.50%,"$541,660","59,814",BTG
-12.04%,Independent M...,$0.099530,65.44%,"$3,327",-2.69%,"$534,371","5,368,934",IMS
-33.42%,Neuro,$0.012251,174.25%,"$8,800",-13.26%,"$528,992","43,178,438",NRO
2.03%,BitAsean,$0.103520,45.28%,"$1,886",-2.13%,"$517,600","5,000,000",BAS
9.81%,GPU Coin,$0.012781,98.81%,"$16,357",7.07%,"$517,337","40,477,042",GPU
10.89%,Mao Zedong,$0.082974,0.67%,$780,3.49%,"$517,302","6,234,479",MAO
-16.21%,PayCon,$0.022444,122.12%,"$11,950",1.26%,"$517,175","23,042,604",CON
6.64%,Rubies,$0.049653,45.26%,"$4,377",3.96%,"$517,151","10,415,252",RBIES
-17.51%,Kronecoin,$0.114847,138.07%,"$10,888",3.47%,"$493,054","4,293,142",KRONE
-19.22%,Money,$0.010581,104.17%,"$18,703",-4.08%,"$485,514","45,887,218",$$$
-19.18%,Virtacoinplus,$0.043005,-15.37%,"$3,740",-2.68%,"$469,986","10,928,643",XVP
36.87%,Solarflarecoin,$0.033091,124.57%,"$14,074",25.16%,"$466,033","14,083,450",SFC
-31.38%,eREAL,$0.006752,100.96%,"$2,241",-22.78%,"$465,836","68,991,802",EREAL
4.58%,FUNCoin,$0.078990,22.13%,"$6,175",1.77%,"$461,980","5,848,581",FUNC
33.03%,RonPaulCoin,$0.505770,67.26%,"$3,737",3.22%,"$456,229","902,048",RPC
1.02%,Evotion,$0.140393,43.00%,"$4,704",4.29%,"$447,577","3,188,030",EVO
-29.53%,CompuCoin,$0.022275,19.00%,"$14,529",2.86%,"$436,925","19,615,019",CPN
-22.10%,Coinonat,$0.050620,13.17%,"$6,121",8.93%,"$436,508","8,623,200",CXT
27.75%,Aerium,$0.286791,97.94%,"$12,579",2.99%,"$436,350","1,521,492",AERM
-34.22%,NevaCoin,$0.170620,136.62%,"$6,147",3.75%,"$431,920","2,531,475",NEVA
-11.46%,CacheCoin,$0.101169,56.43%,"$4,685",-6.51%,"$424,417","4,195,132",CACH
140.79%,VectorAI,$0.025059,207.64%,"$15,909",3.49%,"$420,244","16,769,930",VEC2
-12.51%,Creatio,$0.020169,96.98%,"$10,851",3.50%,"$413,884","20,520,514",XCRE
-39.29%,Virta Unique ...,$0.006703,37.70%,"$13,594",-25.48%,"$412,486","61,538,200",VUC
-2.72%,bitSilver,$19.54,-9.55%,"$9,314",-0.56%,"$401,732","20,564",BITSILVER
-1.76%,SproutsExtreme,$0.000139,-5.30%,$861,3.49%,"$399,086","2,866,607,586",SPEX
0.02%,Newbium,$0.007796,53.78%,$518,3.49%,"$389,813","50,000,000",NEWB
-25.70%,Acoin,$0.318330,52.52%,"$4,289",3.35%,"$388,390","1,220,085",ACOIN
-7.84%,BipCoin,$0.237507,79.51%,"$5,626",2.90%,"$386,486","1,627,261",BIP
-3.86%,GoldPieces,$0.315955,47.67%,"$1,687",4.87%,"$385,516","1,220,161",GP
25.27%,HempCoin,$0.000278,44.21%,"$2,844",44.88%,"$377,742","1,356,645,470",HMP
-15.44%,Gold Pressed ...,$1.44,80.91%,"$2,738",3.49%,"$370,597","256,527",GPL
-7.93%,EcoCoin,$0.318811,-2.42%,"$29,519",3.57%,"$367,467","1,152,617",ECO
60.66%,SongCoin,$0.011154,178.20%,"$7,619",-3.90%,"$363,240","32,565,300",SONG
-24.79%,Digital Rupees,$0.000696,170.38%,"$15,881",3.49%,"$355,567","510,802,961",DRS
-13.41%,MustangCoin,$0.560598,39.00%,"$4,594",3.04%,"$353,369","630,343",MST
16.56%,Yacoin,$0.002924,46.90%,$621,3.49%,"$351,651","120,280,278",YAC
2.01%,Rupaya,$0.057100,47.71%,$908,3.53%,"$351,290","6,152,153",RUPX
-41.57%,SOILcoin,$0.060421,7.34%,"$1,907",-15.61%,"$344,523","5,702,048",SOIL
-19.24%,Flaxscript,$0.061117,44.21%,"$2,213",-4.35%,"$341,848","5,593,331",FLAX
-8.22%,iDice,$0.214550,30.34%,$503,3.43%,"$337,061","1,571,013",ICE
28.62%,ZetaMicron,$0.000557,108.81%,"$61,924",3.49%,"$334,317","600,344,291",ZMC
-12.23%,BnrtxCoin,$0.012112,207.82%,"$8,882",0.80%,"$333,807","27,560,001",BNX
-48.94%,iCoin,$0.010859,-25.21%,"$14,346",3.49%,"$318,296","29,311,419",ICN
44.25%,Theresa May Coin,$0.011605,131.35%,"$3,593",3.65%,"$317,326","27,343,200",MAY
-29.05%,Comet,$0.357360,20.40%,"$11,244",1.52%,"$311,915",,CMT
-34.18%,Beatcoin,$0.202748,46.35%,"$4,432",7.23%,"$309,127","1,524,686",XBTS
-13.15%,Impact,$0.002784,215.66%,"$6,023",3.49%,"$304,915","109,509,144",IMX
-2.89%,Spots,$0.013302,88.16%,"$10,620",6.79%,"$298,038","22,406,021",SPT
-57.85%,BOAT,$0.016010,22.00%,"$86,004",10.63%,"$296,955","18,547,845",BOAT
-61.54%,Global Tour Coin,$0.009188,130.29%,"$58,371",-16.34%,"$274,619","29,887,402",GTC
-1.33%,FuzzBalls,$0.054828,22.01%,"$2,947",5.75%,"$264,817","4,829,945",FUZZ
21.28%,Luna Coin,$0.152943,17.87%,"$2,274",10.42%,"$260,775","1,705,045",LUNA
-4.38%,bitGold,$1346.01,-8.83%,"$12,033",-0.48%,"$258,772",192,BITGOLD
-34.93%,BenjiRolls,$0.012737,58.44%,"$3,260",-16.59%,"$258,257","20,276,099",BENJI
22.47%,HealthyWormCoin,$0.002227,18.09%,"$1,639",5.37%,"$250,646","112,523,331",WORM
-36.23%,TajCoin,$0.028590,3.06%,"$21,675",-0.68%,"$232,291","8,124,948",TAJ
-30.78%,USDe,$0.000202,-15.06%,$647,6.67%,"$229,012","1,134,236,104",USDE
-6.99%,LeaCoin,$0.000696,-23.79%,"$1,297",-26.07%,"$224,577","322,624,291",LEA
-48.83%,Allion,$0.035250,22.99%,"$18,620",1.48%,"$218,526","6,199,359",ALL
6.46%,SwapToken,$0.000014,-90.33%,"$185,485",0.95%,"$217,761","15,320,585,365",TOKEN
21.16%,VapersCoin,$0.000278,-11.44%,"$2,601",55.27%,"$217,216","780,124,964",VPRC
-16.05%,ExchangeN,$0.041970,80.36%,"$42,119",3.55%,"$214,048","5,100,000",EXN
-25.09%,AllSafe,$0.025253,92.52%,"$16,357",3.05%,"$202,782","8,030,000",ASAFE2
-14.90%,Roofs,$0.001531,214.88%,"$6,466",3.50%,"$199,083","130,000,000",ROOFS
24.15%,MiloCoin,$0.017979,29.77%,"$3,046",3.59%,"$193,988","10,789,954",MILO
43.37%,Torcoin,$0.606019,149.76%,"$5,953",3.50%,"$191,610","316,179",TOR
25.79%,Crypto,$0.014618,132.61%,$754,3.49%,"$184,857","12,645,873",CTO
21.16%,Blackstar,$0.000278,89.40%,"$2,299",3.49%,"$175,638","630,795,971",BSTAR
1.52%,Californium,$0.071141,28.86%,"$1,234",3.50%,"$171,884","2,416,109",CF
44.78%,LiteCoin Ultra,$0.175480,75.03%,"$76,123",12.28%,"$169,900","968,202",LTCU
-28.99%,Ripto Bux,$0.000429,-49.22%,"$1,988",-8.37%,"$163,482","381,236,123",RBX
-39.09%,PlayerCoin,$0.004594,212.56%,"$35,802",-11.29%,"$161,349","35,120,000",PLACO
3.24%,Quebecoin,$0.010720,148.16%,"$1,111",85.32%,"$160,781","14,998,485",QBC
5.66%,Master Swiscoin,$0.003547,116.44%,"$17,878",0.16%,"$159,851","45,069,383",MSCN
18.20%,Debitcoin,$0.008869,-5.99%,"$1,016",1.52%,"$159,634","17,999,629",DBTC
-7.86%,300 Token,$530.29,-19.84%,"$9,196",-8.33%,"$159,087",300,300
196.68%,G3N,$0.021022,205.48%,"$4,779",4.20%,"$158,966","7,561,891",G3N
7.43%,Iconic,$0.263820,-9.85%,"$5,152",3.28%,"$156,417","592,894",ICON
-9.16%,WomenCoin,$0.003535,98.35%,"$7,399",-8.19%,"$156,332","44,220,400",WOMEN
-34.15%,PIECoin,$0.013783,42.86%,"$2,337",3.50%,"$153,717","11,152,900",PIE
-12.86%,Wild Beast Block,$0.836427,151.70%,"$1,809",3.49%,"$150,945","180,464",WBB
-9.59%,Slevin,$0.002088,-5.78%,"$3,183",3.49%,"$146,180","70,000,000",SLEVIN
50.76%,Artex Coin,$0.007664,40.32%,"$2,617",3.27%,"$143,949","18,781,750",ATX
-12.30%,Vault Coin,$0.004625,78.79%,"$12,482",3.75%,"$140,531","30,385,540",VLTC
27.53%,Dreamcoin,$0.056940,55.39%,$669,3.50%,"$139,708","2,453,581",DRM
-20.10%,Useless Ether...,$0.034935,-10.51%,"$2,417",2.50%,"$138,541","3,965,716",UET
-16.61%,Printerium,$0.011684,-32.74%,"$1,611",18.50%,"$138,126","11,821,728",PRX
-0.61%,bitEUR,$1.15,-9.14%,"$8,068",-0.45%,"$136,897","118,974",BITEUR
42.78%,Credence Coin,$0.039540,250.88%,"$4,509",9.10%,"$135,506","3,427,006",CRDNC
-29.22%,GeertCoin,$0.026468,86.42%,"$13,102",3.57%,"$134,755","5,091,200",GEERT
-48.44%,Unrealcoin,$0.019073,-2.47%,"$2,164",14.35%,"$133,976","7,024,402",URC
58.42%,AnarchistsPrime,$0.029799,33.59%,$691,5.04%,"$130,962","4,394,874",ACP
-34.88%,Cthulhu Offer...,$0.049005,-37.36%,"$4,516",6.92%,"$128,517","2,622,530",OFF
5.33%,Coimatic 3.0,$0.053377,29.93%,"$13,391",9.48%,"$120,606","2,259,512",CTIC3
-7.78%,PRCoin,$0.006404,-14.05%,"$56,754",3.49%,"$108,061","16,873,800",PRC
37.33%,BowsCoin,$0.019073,131.68%,$697,3.49%,"$105,857","5,550,102",BSC
-30.53%,Tychocoin,$0.020604,-78.51%,"$1,458",3.49%,"$103,524","5,024,368",TYCHO
-2.90%,Dollar Online,$0.132119,-2.50%,"$1,376",9.00%,"$99,588","753,776",DOLLAR
-14.06%,Ride My Car,$0.000975,64.38%,"$1,780",20.75%,"$98,698","101,276,976",RIDE
-12.69%,Argus,$0.084099,56.77%,"$4,873",3.72%,"$96,573","1,148,324",ARGUS
-30.12%,CybCSec,$0.007935,-79.52%,"$109,318",-2.22%,"$93,909","11,834,082",XCS
-23.47%,Veros,$0.000184,111.04%,"$131,003",-23.53%,"$89,756","486,609,040",VRS
90.74%,iBank,$0.019769,242.81%,"$3,511",0.75%,"$89,481",,IBANK
-1.76%,RSGPcoin,$49.50,75.56%,$601,3.49%,"$85,538","1,728",RSGP
-4.94%,EGO,$0.001392,89.40%,"$1,786",3.49%,"$83,531","60,000,001",EGO
64.93%,Corethum,$0.032525,175.04%,"$1,964",2.50%,"$81,314","2,500,000",CRTM
37.53%,Speedcash,$0.293473,94.05%,$610,9.03%,"$76,840","261,831",SCS
-43.20%,SocialCoin,$0.053042,453.46%,"$3,294",6.28%,"$73,457","1,384,879",SOCC
?,B3Coin,$0.000139,-33.73%,"$1,468,070",3.50%,"$69,268","497,545,310",B3
-34.07%,Braincoin,$0.006822,12.41%,"$2,012",-29.88%,"$68,861","10,094,424",BRAIN
-16.44%,JobsCoin,$0.000557,23.70%,"$1,459",3.49%,"$59,039","106,019,270",JOBS
-17.16%,Zonecoin,$0.021440,-4.29%,$707,3.50%,"$55,357","2,581,970",ZNE
14.31%,Bitvolt,$0.003480,115.28%,"$14,316",7.07%,"$52,599","15,112,554",VOLT
-20.28%,LevoPlus,$0.025756,285.87%,"$13,662",18.92%,"$48,649","1,888,878",LVPS
-20.05%,FuturXe,$0.206382,-0.02%,"$1,284",3.37%,"$48,587","235,421",FXE
-25.13%,CrevaCoin,$0.001277,105.61%,"$47,421",0.40%,"$46,454","36,390,750",CREVA
-20.61%,Elysium,$0.011555,32.62%,"$1,128",19.30%,"$46,279","4,005,012",ELS
78.62%,AgrolifeCoin,$0.005569,40.56%,$634,3.49%,"$44,934","8,069,004",AGLC
-31.15%,Coimatic 2.0,$0.002953,91.71%,"$2,004",-5.83%,"$39,966","13,532,750",CTIC2
-25.84%,Magnum,$0.009885,4.88%,"$113,221",4.97%,"$39,670","4,013,336",MGM
3.10%,P7Coin,$0.001114,106.45%,"$1,515",20.74%,"$39,227","35,220,238",P7C
-7.97%,Rawcoin,$0.055561,129.82%,"$2,635",1.69%,"$39,164","704,882",XRC
-22.71%,GeyserCoin,$0.418492,78.26%,"$3,290",-11.90%,"$19,612","46,864",GSR
26.29%,Tristar Coin,$0.003759,27.99%,"$2,166",16.44%,"$18,899","5,027,857",TSTR
23.60%,Project-X,"$210,220",-26.08%,"$4,928",3.49%,"$16,453",0.078264,NANOX
-50.67%,Concoin,$0.021857,49.94%,"$3,285",-40.26%,"$16,268","744,266",CONX
-1.78%,Selfiecoin,$0.000139,-5.28%,"$1,085",3.50%,"$15,012","107,829,281",SLFI
-21.48%,Enigma,$0.574556,-21.81%,"$3,022",3.49%,"$9,553","16,627",XNG
-1.16%,HarmonyCoin,$0.014793,24.34%,"$9,932",31.47%,"$8,302","561,235",HMC
9.17%,Digital Credits,$0.001392,207.54%,"$1,092",3.51%,"$8,111","5,826,388",DGCS
17.67%,Ebittree Coin,$0.005151,28.07%,"$6,371",0.35%,"$6,514","1,264,511",EBT
29.32%,Abncoin,$0.023946,36.79%,"$3,217",13.40%,"$1,621","67,700",ABN
-55.18%,Digital Money...,$0.003063,57.29%,"$10,380",-32.19%,"$1,290","421,300",DMB
-17.59%,CaliphCoin,$0.001425,-17.61%,"$1,628",1.53%,$124,"87,140",CALC
-1.78%,AppleCoin,$0.000139,-8.47%,"$3,804",3.50%,$14,"101,849",APW
-9.78%,SuperNET,$91.08,-26.62%,Low Vol,1.36%,"$74,325,184","816,061",UNITY
?,Ethereum Movi...,$3.60,1345.43%,Low Vol,2.50%,"$23,652,474","6,566,666",EMV
?,Photon,$0.000952,527.97%,Low Vol,?,"$19,955,730","20,963,971,005",PHO
?,GCoin,$0.000126,-6.79%,Low Vol,?,"$18,811,011","149,747,735,000",GCN
-4.24%,Virtacoin,$0.003580,43.28%,Low Vol,2.66%,"$18,619,442","5,201,310,113",VTA
-20.21%,Prospectors Gold,$0.167691,14.73%,Low Vol,3.21%,"$10,816,070","64,500,000",PGL
4.88%,808Coin,$0.002367,914.29%,Low Vol,0.95%,"$9,415,257","3,978,187,849",808
?,The Cypherfunks,$0.000141,142.86%,Low Vol,?,"$6,558,192","46,556,244,999",FUNK
6.49%,InPay,$0.382852,-2.56%,Low Vol,3.49%,"$3,828,520","10,000,000",INPAY
197.77%,Janus,$0.162914,126.51%,Low Vol,15.52%,"$3,750,335","23,020,335",JNS
-1.78%,YashCoin,$0.347908,16.87%,Low Vol,3.49%,"$3,479,185","10,000,301",YASH
-1.78%,FIMKrypto,$0.005746,-3.21%,Low Vol,3.50%,"$3,315,192","577,004,618",FIMK
?,CryptCoin,$0.452913,?,Low Vol,?,"$2,749,156","6,069,943",CRYPT
-8.92%,Smart Investm...,$3.73,-20.42%,Low Vol,2.50%,"$2,699,736","722,935",SIFT
-5.98%,Woodcoin,$0.283516,-16.67%,Low Vol,0.06%,"$2,278,106","8,035,193",LOG
-5.16%,Shorty,$0.019626,-0.07%,Low Vol,?,"$1,962,570","100,000,000",SHORTY
-89.60%,Arcade Token,$1.17,-95.47%,Low Vol,2.63%,"$1,759,038","1,505,368",ARC
?,LottoCoin,$0.000114,20.41%,Low Vol,?,"$1,658,526","14,491,014,421",LOT
13.18%,ShadowCash,$0.234014,-4.04%,Low Vol,7.11%,"$1,566,755","6,695,133",SDC
10.83%,MetalCoin,$0.018377,21.93%,Low Vol,3.49%,"$1,413,653","76,925,527",METAL
-0.24%,Bankcoin,$0.137343,-38.72%,Low Vol,?,"$1,413,504",*,B@
?,Interzone,$0.499142,46.06%,Low Vol,?,"$1,264,978","2,534,305",ITZ
5.78%,Stress,$0.001949,74.05%,Low Vol,3.51%,"$1,101,481",,STS
17.89%,AmberCoin,$0.024224,37.87%,Low Vol,3.49%,"$1,058,581","43,699,481",AMBER
?,GanjaCoin,$0.199723,-33.73%,Low Vol,?,"$889,151","4,451,920",MRJA
?,Wyvern,$0.461903,51.91%,?,?,"$864,207","1,870,972",WYV
-5.41%,BTSR,$0.260249,-15.51%,Low Vol,-0.05%,"$854,727","3,284,266",BTSR
-1.78%,Valorbit,$0.000139,-5.30%,Low Vol,3.50%,"$820,368","5,892,643,312",VAL
?,BriaCoin,$1.15,27.21%,?,?,"$737,200","643,522",BRIA
3.39%,GlobalCoin,$0.011137,0.36%,Low Vol,3.50%,"$725,842","65,171,010",GLC
9.14%,WayGuide,$0.006961,32.01%,Low Vol,3.49%,"$696,377","100,040,708",WAY
-26.54%,Bitcurrency,$0.004037,-1.92%,Low Vol,3.49%,"$684,729","169,598,616",BTCR
?,BlazeCoin,$0.001108,30.12%,Low Vol,?,"$674,507","608,557,394",BLZ
-33.06%,Ultimate Secu...,$0.064319,-29.53%,Low Vol,3.49%,"$665,260","10,343,113",USC
33.33%,Joincoin,$0.210220,34.32%,Low Vol,3.49%,"$639,121","3,040,247",J
13.33%,PX,$0.006265,143.01%,Low Vol,5.84%,"$616,093","98,341,177",PX
?,Mutual Coin,$0.000266,-1.06%,Low Vol,?,"$582,871","2,189,524,696",MUT
37.34%,SecretCoin,$0.136852,87.30%,Low Vol,3.49%,"$578,702","4,228,672",SCRT
-2.17%,Casino,$0.497436,?,?,?,"$497,436","1,000,000",CASINO
0.71%,Shilling,$0.011277,9.60%,Low Vol,3.49%,"$457,503","40,570,625",SH
10.10%,Flycoin,$2.14,19.29%,Low Vol,3.51%,"$450,728","210,806",FLY
-27.23%,Remicoin,$0.222750,-4.69%,Low Vol,-2.32%,"$440,872","1,979,224",RMC
-5.94%,BTCtalkcoin,$0.006265,2.53%,Low Vol,3.49%,"$409,036","65,290,635",TALK
40.55%,IslaCoin,$0.244747,26.63%,Low Vol,3.49%,"$370,475","1,513,704",ISL
-4.69%,VirtualCoin,$0.036197,6.68%,Low Vol,3.49%,"$364,296","10,064,287",VC
-3.36%,Freicoin,$0.011973,-7.24%,Low Vol,3.49%,"$357,386","29,849,814",FRC
-2.25%,Cypher,$0.055688,9.66%,Low Vol,3.49%,"$354,467","6,365,285",CYP
5.10%,Sling,$0.327721,9.26%,Low Vol,3.50%,"$352,003","1,074,095",SLING
5.99%,Franko,$0.347769,23.92%,Low Vol,3.50%,"$323,692","930,767",FRK
?,Kittehcoin,$0.000013,?,Low Vol,?,"$321,785",,MEOW
-29.90%,Bitz,$0.158849,-45.62%,Low Vol,3.49%,"$316,251","1,990,891",BITZ
3.59%,WMCoin,$0.026869,10.52%,Low Vol,3.49%,"$309,734","11,527,489",WMC
47.75%,CoExistCoin,$0.011402,101.41%,Low Vol,3.49%,"$308,986","27,100,000",COXST
6.09%,Firecoin,$3.01,64.93%,Low Vol,3.49%,"$295,937","98,412",FIRE
-1.76%,SACoin,$0.041766,1.93%,Low Vol,3.49%,"$293,070","7,017,015",SAC
0.80%,E4ROW,$0.043952,-60.59%,?,?,"$253,254","5,762,000",E4ROW
1.38%,BoostCoin,$0.017959,46.43%,Low Vol,16.11%,"$212,915","11,855,487",BOST
1.91%,AntiBitcoin,$0.011555,9.60%,Low Vol,3.49%,"$201,813","17,465,159",ANTI
-1.76%,WARP,$0.182794,-6.39%,Low Vol,3.49%,"$200,200","1,095,224",WARP
-1.80%,Bitcoin 21,$0.247253,-22.18%,Low Vol,3.51%,"$196,098","793,108",XBTC21
-1.76%,Dollarcoin,$0.019491,-1.39%,Low Vol,3.49%,"$177,495","9,106,714",DLC
-1.76%,Pulse,$0.012251,123.77%,Low Vol,3.49%,"$175,181","14,298,972",PULSE
31.54%,VIP Tokens,$0.002088,107.03%,Low Vol,3.50%,"$174,268","83,450,403",VIP
4.94%,GuccioneCoin,$0.008214,16.36%,Low Vol,3.49%,"$166,624","20,285,537",GCC
?,JavaScript Token,$0.019997,18.43%,Low Vol,2.37%,"$159,818","7,991,996",JS
13.66%,Cashcoin,$0.003202,168.31%,Low Vol,3.49%,"$152,475","47,618,163",CASH
54.80%,BiosCrypto,$0.007239,161.61%,Low Vol,3.50%,"$150,736","20,821,709",BIOS
15.76%,Uro,$0.114856,-5.51%,Low Vol,3.50%,"$138,667",,URO
7.53%,BitQuark,$0.014479,78.64%,Low Vol,3.49%,"$134,770","9,308,126",BTQ
-0.35%,Asiadigicoin,$0.005212,101.11%,Low Vol,8.09%,"$129,950","24,931,054",ADCN
0.47%,Jewels,$0.006265,52.18%,Low Vol,5.06%,"$126,435","20,181,636",JWL
0.44%,PLNcoin,$0.007379,161.27%,Low Vol,3.49%,"$126,097",,PLNC
23.62%,Destiny,$0.078659,97.55%,Low Vol,3.49%,"$125,854","1,600,000",DES
14.07%,CryptoWorldX ...,$0.001949,64.93%,Low Vol,3.50%,"$116,223","59,630,200",CWXT
-6.67%,FlavorCoin,$0.005290,2.21%,Low Vol,3.49%,"$110,558","20,898,106",FLVR
-2.88%,BillaryCoin,$0.012112,-22.82%,Low Vol,3.49%,"$108,917","8,992,471",BLRY
21.93%,GameBet Coin,$0.005012,62.37%,Low Vol,3.50%,"$106,567","21,262,780",GBT
-2.03%,BeaverCoin,$0.032577,-2.87%,Low Vol,3.50%,"$101,486","3,115,258",BVC
3.85%,DAPPSTER,$0.000975,93.28%,Low Vol,3.51%,"$97,453",*,DLISK
-5.96%,DIBCOIN,$0.019465,44.33%,Low Vol,2.26%,"$97,324","5,000,000",DIBC
-1.78%,Steps,$0.005151,-7.79%,Low Vol,3.50%,"$95,939","18,625,017",STEPS
1.96%,Zayedcoin,$0.015175,30.48%,Low Vol,3.49%,"$94,750","6,243,840",ZYD
-0.86%,MindCoin,$0.005847,18.15%,Low Vol,3.50%,"$92,781","15,867,695",MND
-0.82%,Litecred,$0.002503,20.26%,Low Vol,3.36%,"$75,657","30,227,750",LTCR
?,MorningStar,$0.002285,5.08%,Low Vol,?,"$74,994","32,820,913",MRNG
?,MTMGaming,$0.024738,18.66%,?,?,"$74,214","2,999,967",MTM
-18.74%,PonziCoin,$0.084506,?,Low Vol,3.49%,"$72,768","861,099",PONZI
-15.78%,ARbit,$0.008353,66.60%,Low Vol,3.51%,"$67,576","8,089,915",ARB
3.07%,Orlycoin,$0.001810,11.94%,Low Vol,3.49%,"$66,325","36,646,779",ORLY
17.87%,TAGRcoin,$0.001671,62.42%,Low Vol,3.49%,"$64,603","38,669,634",TAGR
-0.58%,KingN Coin,$31.74,141.92%,Low Vol,3.50%,"$63,745","2,008",KNC
47.36%,CryptoEscudo,$0.000418,23.25%,Low Vol,3.49%,"$60,186","144,105,100",CESC
-6.23%,ImpulseCoin,$0.002924,?,Low Vol,3.49%,"$59,190","20,245,510",IMPS
-1.76%,CRTCoin,$0.668250,-5.30%,Low Vol,3.49%,"$52,972","79,270",CRT
40.79%,Xonecoin,$0.125297,58.26%,Low Vol,3.49%,"$52,625",*,XOC
1.35%,PosEx,$0.021300,41.15%,Low Vol,3.50%,"$52,255","2,453,240",PEX
9.75%,OsmiumCoin,$0.054435,-4.55%,Low Vol,3.49%,"$48,666","894,026",OS76
-1.45%,Cabbage,$0.004594,81.37%,Low Vol,113.47%,"$48,239",*,CAB
10.50%,LetItRide,$0.001253,21.17%,Low Vol,3.50%,"$45,653","36,435,642",LIR
-14.54%,High Voltage,$0.029793,1.97%,Low Vol,-14.49%,"$44,516","1,494,171",HVCO
40.34%,Antilitecoin,$0.001392,88.92%,Low Vol,3.49%,"$43,872","31,512,613",ALTC
106.06%,Save and Gain,$0.011973,223.35%,Low Vol,3.51%,"$36,694","3,064,800",SANDG
16.41%,BioBar,$0.040095,57.34%,Low Vol,3.49%,"$35,514","885,756",BIOB
?,Frazcoin,$0.003183,-3.16%,Low Vol,?,"$30,732","9,653,761",FRAZ
-0.38%,GBCGoldCoin,$0.002630,25.01%,Low Vol,0.00%,"$29,882","11,361,817",GBC
13.82%,SydPak,$0.177782,22.18%,Low Vol,3.49%,"$28,445","160,000",SDP
-2.61%,NodeCoin,$0.016289,106.21%,Low Vol,3.49%,"$27,339","1,678,439",NODC
-13.20%,Qibuck Asset,$0.015410,?,Low Vol,0.47%,"$25,756","1,671,379",QBK
16.86%,Ulatech,$0.108451,83.55%,Low Vol,46.31%,"$21,827","201,261",ULA
-13.20%,CCMiner,$0.006457,7.85%,Low Vol,0.47%,"$21,700","3,360,417",CCM100
-13.23%,BurstOcean,$0.059438,-16.89%,Low Vol,0.47%,"$12,591","211,827",OCEAN
-13.23%,Lex4All,$0.011154,-45.04%,Low Vol,0.47%,"$11,154","1,000,000",LEX
?,Sojourn,$0.016845,-13.37%,Low Vol,3.50%,"$8,174","485,214",SOJ
?,CoffeeCoin,$0.000031,?,?,?,"$4,577","148,716,816",CFC
-21.42%,PizzaCoin,$0.002227,-15.81%,Low Vol,3.50%,"$3,069","1,377,917",PIZZA
